county.fips,state,year,whitemale,whitefemale,blackmale,blackfemale,other.male,other.female
13027,GA,2008,3639,3788,1741,2209,375,253
13027,GA,2012,3636,3799,1682,2131,362,
13029,GA,1992,4704,4888,685,820,85,98
13029,GA,1996,5860,6109,843,1005,135,144
13029,GA,2000,6342,6665,936,1107,224,260
13029,GA,2004,6985,7403,1068,1226,391,435
13029,GA,2008,7786,8368,1178,1441,460,608
13029,GA,2012,8498,8863,1450,1672,713,872
13031,GA,1992,11452,12079,3274,4107,280,207
13031,GA,1996,12665,13194,3861,4858,413,309
13031,GA,2000,13420,13894,4403,5580,653,506
13031,GA,2004,14752,14942,5011,6061,920,696
13031,GA,2008,16517,16536,5576,6527,1306,989
13031,GA,2012,17318,17473,6858,7768,1471,1275
13033,GA,1992,3398,3652,2554,3657,,
13033,GA,1996,3529,3739,2646,3738,,
13033,GA,2000,3686,3878,2845,3964,144,124
13033,GA,2004,3882,4085,2889,3988,,165
13033,GA,2008,3881,4136,3006,4186,264,212
13033,GA,2012,4021,4236,3276,4194,312,234
13035,GA,1992,3960,3625,2065,1571,,
13035,GA,1996,4470,4008,2057,1596,,
13035,GA,2000,5346,4717,2248,1773,172,
13035,GA,2004,5873,5404,2506,1857,221,154
13035,GA,2008,6399,5947,2972,1995,292,193
13035,GA,2012,6268,5976,2970,1954,323,245
13037,GA,1992,770,859,869,1059,,
13037,GA,1996,916,867,1210,1092,,
13037,GA,2000,1047,833,1583,1119,,
13037,GA,2004,1028,763,1650,1125,,
13037,GA,2008,1047,717,1845,1157,163,
13037,GA,2012,1069,713,1903,1184,191,
13039,GA,1992,10773,8378,2263,2286,470,456
13039,GA,1996,11219,9630,2400,2585,517,556
13039,GA,2000,11465,10312,2610,2798,720,684
13039,GA,2004,12048,11232,2721,2989,944,937
13039,GA,2008,13346,12632,2997,3349,1145,1108
13039,GA,2012,14082,13194,3107,3475,1421,1318
13043,GA,1992,1897,2183,681,853,,
13043,GA,1996,2068,2366,733,915,,
13043,GA,2000,2092,2382,760,937,392,169
13043,GA,2004,2190,2470,777,911,,244
13043,GA,2008,2434,2644,814,979,,276
13043,GA,2012,2513,2698,905,1042,469,292
13045,GA,1992,20746,22483,3193,4023,,
13045,GA,1996,22220,24071,3585,4355,,
13045,GA,2000,24075,26160,4153,4887,1224,870
13045,GA,2004,26850,28882,4915,5824,1851,1543
13045,GA,2008,28635,30771,5950,7016,2610,2169
13045,GA,2012,29101,31305,6202,7504,2778,2333
13047,GA,1992,14663,16461,125,138,,
13047,GA,1996,16026,17969,154,173,,
13047,GA,2000,17622,19675,198,224,373,363
13047,GA,2004,19012,21288,324,387,590,570
13047,GA,2008,20311,22926,440,472,738,746
13047,GA,2012,21156,23761,498,561,870,858
13049,GA,1992,2184,2267,724,768,,
13049,GA,1996,2432,2427,946,798,,
13049,GA,2000,2553,2466,1212,810,,
13049,GA,2004,2910,2694,1537,841,115,
13049,GA,2008,3348,2893,2007,920,235,
13049,GA,2012,3585,2890,2590,876,377,
13051,GA,1992,48043,51917,23575,30547,2083,2084
13051,GA,1996,48607,52055,25192,32435,2842,2782
13051,GA,2000,47956,51087,26821,34098,3843,3418
13051,GA,2004,48851,52293,28424,35695,5390,4807
13051,GA,2008,50883,54605,30615,38167,6930,6354
13051,GA,2012,55007,58165,34295,41532,8877,8217
13053,GA,1992,4465,1664,2057,1009,901,
13053,GA,1996,4162,1648,1746,1028,801,
13053,GA,2000,3954,1724,1667,1115,819,404
13053,GA,2004,4189,1818,1595,1157,973,483
13053,GA,2008,3426,1576,951,683,827,342
13053,GA,2012,3756,1596,967,616,1102,442
13055,GA,1992,7091,7982,672,700,,
13055,GA,1996,7660,8304,1016,705,,
13055,GA,2000,7923,8348,1491,709,,132
13055,GA,2004,7855,8384,1286,739,399,197
13055,GA,2008,7996,8397,1620,791,449,252
13055,GA,2012,7883,8244,1725,711,472,298
13057,GA,1992,33309,34135,629,702,798,729
13057,GA,1996,38355,39632,838,910,1703,1370
13057,GA,2000,44519,46459,1143,1192,3802,2581
13057,GA,2004,51313,54145,2332,2696,5744,4477
13057,GA,2008,59922,63799,3423,4059,7737,6915
13057,GA,2012,63619,68037,3916,4537,8518,7960
13059,GA,1992,23155,24573,6374,8601,1727,1546
13059,GA,1996,24223,25012,7206,9513,2552,2252
13059,GA,2000,24906,25511,7957,10322,3886,3051
13059,GA,2004,25989,27419,8316,10678,4674,4164
13059,GA,2008,26441,28187,8997,11687,5525,5179
13059,GA,2012,26712,28354,9616,12665,6076,5800
13061,GA,1992,490,552,519,744,,
13061,GA,1996,483,560,521,727,,
13061,GA,2000,493,567,533,761,,
13061,GA,2004,490,549,522,792,,
13061,GA,2008,493,540,531,786,,
13061,GA,2012,481,550,561,741,,
13063,GA,1992,43324,46098,15848,19585,3854,3804
13063,GA,1996,37821,40321,24158,30114,6736,6081
13063,GA,2000,30897,33098,33866,42716,11136,8510
13063,GA,2004,22742,24748,42779,55450,14534,11404
13063,GA,2008,16739,18298,48365,62814,16223,13699
13063,GA,2012,15290,16708,52185,67463,16448,14709
13065,GA,1992,1533,1671,460,541,,
13065,GA,1996,1647,1752,562,592,,
13065,GA,2000,1698,1736,649,627,,
13065,GA,2004,1704,1707,621,680,,
13065,GA,2008,1726,1792,579,698,,
13065,GA,2012,1683,1789,534,638,,
13067,GA,1992,142179,151199,16729,19620,8516,7581
13067,GA,1996,149956,158975,24404,29058,15077,12976
13067,GA,2000,152926,162182,34525,41881,26163,20357
13067,GA,2004,147821,157690,41039,51384,32043,27150
13067,GA,2008,146954,157092,48026,61709,37210,34464
13067,GA,2012,148878,158493,54033,69932,41098,39594
13069,GA,1992,7421,8316,2058,2624,326,
13069,GA,1996,8046,8902,2518,2871,568,
13069,GA,2000,8492,9355,3022,3123,1066,625
13069,GA,2004,8899,9637,3533,3367,1227,849
13069,GA,2008,9338,9871,3938,3599,1435,1064
13069,GA,2012,9768,9991,4524,3757,1629,1291
13071,GA,1992,8962,10346,2162,2960,974,320
13071,GA,1996,9335,10610,2361,3161,1373,548
13071,GA,2000,9583,10739,2604,3386,1994,933
13071,GA,2004,9536,10729,2783,3455,2364,1286
13071,GA,2008,9589,10642,2987,3572,2684,1745
13071,GA,2012,9669,10779,3247,3728,2934,2045
13073,GA,1992,19960,20818,2559,2635,896,1099
13073,GA,1996,22871,24265,2822,3184,1290,1616
13073,GA,2000,24358,26295,3011,3595,1771,2115
13073,GA,2004,27083,29496,4118,5107,2516,2843
13073,GA,2008,30587,32975,5043,6270,3242,3712
13073,GA,2012,34055,36504,6419,7710,4264,4935
13075,GA,1992,3168,3594,1031,1331,,
13075,GA,1996,3434,3836,1102,1437,,
13075,GA,2000,3699,4110,1219,1576,233,
13075,GA,2004,3737,4142,1282,1613,313,194
13075,GA,2008,3902,4248,1411,1681,423,255
13075,GA,2012,3971,4344,1385,1686,390,
13077,GA,1992,15862,16902,3456,4461,,
13077,GA,1996,20170,21201,4019,5085,,
13077,GA,2000,24107,25221,4546,5644,1617,1021
13077,GA,2004,27487,28905,5174,6373,2457,1912
13077,GA,2008,31562,33661,6274,7738,3435,2888
13077,GA,2012,33906,36087,6870,8698,3931,3587
13079,GA,1992,2325,2385,823,1018,,
13079,GA,1996,2911,2984,932,1134,,
13079,GA,2000,3155,3199,938,1120,,
13079,GA,2004,3328,3323,991,1183,,
13079,GA,2008,3553,3509,1014,1149,148,112
13079,GA,2012,3629,3563,941,1114,171,120
13081,GA,1992,4095,4872,1984,2869,,
13081,GA,1996,4227,4910,2182,3081,,
13081,GA,2000,4214,4770,2371,3248,246,155
13081,GA,2004,4335,4917,2544,3355,278,
13081,GA,2008,4469,5020,2725,3606,316,
13081,GA,2012,4564,5067,3006,3742,372,296
13083,GA,1992,4431,4840,38,25,,
13083,GA,1996,4825,5240,34,30,,
13083,GA,2000,5130,5551,32,45,,
13083,GA,2004,5398,5879,39,49,,
13083,GA,2008,5709,6106,57,61,137,143
13083,GA,2012,5779,6138,81,78,155,192
13085,GA,1992,3526,3578,24,2,,
13085,GA,1996,4460,4521,16,2,,
13085,GA,2000,5713,5811,20,15,,
13085,GA,2004,6630,6627,27,22,249,219
13085,GA,2008,7747,7853,44,31,319,309
13085,GA,2012,7934,8193,79,58,351,340
13087,GA,1992,5258,5883,2579,3471,,
13087,GA,1996,5427,6041,2750,3707,,
13087,GA,2000,5558,6192,2978,4004,378,266
13087,GA,2004,5504,6006,3167,3929,448,333
13087,GA,2008,5560,5945,3428,4074,501,400
13087,GA,2012,5424,5746,3478,4170,561,487
13089,GA,1992,106139,118940,75416,92651,15180,12701
13089,GA,1996,98317,109566,92222,113779,23610,18584
13089,GA,2000,86756,96851,107593,133739,35477,24424
13089,GA,2004,81652,90983,109834,139013,35455,26560
13089,GA,2008,81185,89670,113367,145707,38782,31226
13089,GA,2012,84371,91567,119736,153463,39256,34275
13091,GA,1992,4507,4936,1639,1554,,
13091,GA,1996,4745,5041,1771,1653,,
13091,GA,2000,4815,4981,1909,1740,,
13091,GA,2004,5140,5171,2246,1859,226,111
13091,GA,2008,5404,5298,2388,1985,324,200
13091,GA,2012,5518,5443,2404,2085,363,240
13093,GA,1992,1826,2077,1295,1725,,
13093,GA,1996,2016,2085,1665,1806,,
13093,GA,2000,2078,1990,2013,1797,246,
13093,GA,2004,2380,2168,2356,2052,313,
13093,GA,2008,2687,2328,2699,2276,395,187
13093,GA,2012,2861,2377,2829,2342,446,241
13095,GA,1992,16082,17950,12565,17447,474,529
13095,GA,1996,14905,16497,14034,19061,594,596
13095,GA,2000,13404,14918,15424,20516,754,665
13095,GA,2004,12332,13807,16380,21395,934,855
13095,GA,2008,11011,12462,17575,22834,990,973
13095,GA,2012,10421,11662,18605,24203,1209,1126
13097,GA,1992,22646,23786,2079,2421,531,522
13097,GA,1996,24177,25484,3331,3897,853,853
13097,GA,2000,24802,26293,5061,5962,1406,1267
13097,GA,2004,24898,26470,8455,10798,2312,2144
13097,GA,2008,24392,26051,13527,17330,3782,3727
13097,GA,2012,23823,25554,15497,20034,4303,4396
13099,GA,1992,2302,2673,1273,1884,,
13099,GA,1996,2300,2645,1375,2008,,
13099,GA,2000,2226,2537,1479,2102,,
13099,GA,2004,2076,2360,1517,2094,,
13099,GA,2008,1945,2212,1539,2069,,
13099,GA,2012,1918,2097,1473,1977,,90
13101,GA,1992,744,743,48,75,,
13101,GA,1996,847,859,48,77,,
13101,GA,2000,918,978,72,86,,
13101,GA,2004,867,975,66,81,477,
13101,GA,2008,879,980,52,68,476,272
13101,GA,2012,946,1025,69,74,372,305
13103,GA,1992,7777,7892,1021,1216,,
13103,GA,1996,9305,9524,1186,1421,,
13103,GA,2000,10798,11114,1405,1632,256,264
13103,GA,2004,12388,12795,1783,1875,413,433
13103,GA,2008,14267,14760,2105,2245,577,579
13103,GA,2012,15184,15800,2311,2501,762,743
13105,GA,1992,4602,5223,1595,2086,,
13105,GA,1996,4794,5370,1677,2233,,
13105,GA,2000,4801,5336,1769,2358,,
13105,GA,2004,4941,5351,1831,2370,337,193
13105,GA,2008,4896,5316,1793,2347,401,281
13105,GA,2012,4777,5210,1775,2256,400,319
13107,GA,1992,4721,5371,1610,2272,,
13107,GA,1996,4809,5433,1764,2391,,
13107,GA,2000,4776,5367,1905,2481,410,125
13107,GA,2004,4767,5268,1993,2512,495,201
13107,GA,2008,4995,5328,2266,2633,541,262
13107,GA,2012,5156,5481,2520,2708,478,295
13109,GA,1992,2022,2240,756,1015,,
13109,GA,1996,2143,2372,833,1129,,
13109,GA,2000,2235,2472,931,1254,276,163
13109,GA,2004,2248,2551,1037,1272,330,262
13109,GA,2008,2293,2536,978,1200,455,343
13109,GA,2012,2230,2533,975,1186,435,295
13111,GA,1992,5883,6572,17,1,,
13111,GA,1996,6467,7231,20,1,,
13111,GA,2000,7187,7996,11,7,91,
13111,GA,2004,7994,8588,15,14,153,
13111,GA,2008,8600,9272,28,27,187,180
13111,GA,2012,8774,9415,63,58,216,218
13113,GA,1992,20653,22079,1333,1441,,850
13113,GA,1996,23152,25034,2074,2319,,1241
13113,GA,2000,25297,27648,3162,3669,1590,1759
13113,GA,2004,25918,28327,4622,5483,2242,2499
13113,GA,2008,25744,28204,6226,7353,3063,3461
13113,GA,2012,25967,28426,6990,8298,3654,4092
13115,GA,1992,24243,27939,3138,4005,616,489
13115,GA,1996,24982,28540,3325,4216,1190,858
13115,GA,2000,25162,28596,3555,4418,2360,1460
13115,GA,2004,25534,28653,3933,4653,2993,2117
13115,GA,2008,25496,28538,4162,4868,3309,2628
13115,GA,2012,25525,28410,4452,5138,3582,2846
13117,GA,1992,17064,17573,7,8,,
13117,GA,1996,23060,23755,23,19,,
13117,GA,2000,32373,33325,167,141,2704,1740
13117,GA,2004,38556,39917,723,725,4716,3770
13117,GA,2008,46002,48383,1293,1490,7960,7634
13117,GA,2012,50451,53470,1676,1950,10298,10216
13119,GA,1992,5469,6084,478,577,,
13119,GA,1996,5921,6516,486,603,,
13119,GA,2000,6420,7022,527,665,105,
13119,GA,2004,6773,7389,565,682,201,
13119,GA,2008,6995,7620,585,679,317,233
13119,GA,2012,6962,7519,629,714,371,290
13121,GA,1992,123666,131383,95239,120917,11667,8757
13121,GA,1996,137473,142005,103929,128993,19540,14824
13121,GA,2000,145177,147036,110972,135020,31742,22727
13121,GA,2004,141228,142036,109195,132785,35151,27765
13121,GA,2008,147409,148086,121289,150965,42479,36922
13121,GA,2012,158091,158511,137948,169396,48518,45288
13123,GA,1992,5094,5497,22,,,
13123,GA,1996,6369,6798,16,,,
13123,GA,2000,7819,8241,18,11,847,378
13123,GA,2004,8655,9130,29,18,961,544
13123,GA,2008,9504,9930,45,30,989,652
13123,GA,2012,9676,10115,68,47,998,750
13125,GA,1992,694,831,74,105,,
13125,GA,1996,763,901,69,95,,
13125,GA,2000,794,920,71,87,,
13125,GA,2004,864,966,83,105,,
13125,GA,2008,905,1055,69,96,,
13125,GA,2012,945,1082,89,107,,
13127,GA,1992,16296,18529,4271,5630,348,403
13127,GA,1996,16649,18835,4540,5950,567,556
13127,GA,2000,16821,19022,4893,6296,1005,765
13127,GA,2004,17567,19835,5277,6659,1466,1167
13127,GA,2008,18911,21364,5790,7390,1901,1681
13127,GA,2012,19476,22341,6168,7963,2161,1973
13129,GA,1992,11740,12804,381,477,201,
13129,GA,1996,12791,13916,421,522,511,
13129,GA,2000,13517,14678,463,586,1568,836
13129,GA,2004,14414,15657,572,632,2203,1398
13129,GA,2008,15385,16590,670,712,2623,2090
13129,GA,2012,15760,17211,830,779,2819,2388
13131,GA,1992,4802,5446,1692,2311,149,
13131,GA,1996,5189,5860,1796,2517,283,
13131,GA,2000,5256,5880,1848,2621,570,352
13131,GA,2004,5168,5718,1983,2657,747,447
13131,GA,2008,5340,5854,2092,2712,937,608
13131,GA,2012,5657,6048,2164,2748,995,706
13133,GA,1992,2188,2436,1530,2003,,
13133,GA,1996,2515,2762,1618,2118,,
13133,GA,2000,2926,3132,1727,2274,184,
13133,GA,2004,3366,3565,1796,2262,257,
13133,GA,2008,3597,3776,1947,2290,336,233
13133,GA,2012,3817,4006,1813,2286,434,288
13135,GA,1992,117226,122037,8187,8978,9937,9036
13135,GA,1996,132799,138407,14646,16269,21088,18655
13135,GA,2000,139808,146483,24485,27673,41714,33257
13135,GA,2004,138508,146014,35488,42561,60244,51006
13135,GA,2008,131925,140738,48998,60934,77809,71574
13135,GA,2012,131929,140656,58966,74594,88161,84826
13137,GA,1992,9360,10081,716,243,446,
13137,GA,1996,10353,11157,725,252,729,
13137,GA,2000,11134,12008,789,292,1311,825
13137,GA,2004,11495,12869,571,547,1596,1137
13137,GA,2008,12343,14258,341,827,1794,1539
13137,GA,2012,12346,14572,334,1042,2045,1848
13139,GA,1992,30007,32754,2513,2946,3123,
13139,GA,1996,33258,36026,2770,3248,5864,
13139,GA,2000,35708,38504,3064,3601,10825,6971
13139,GA,2004,37812,40869,3368,3940,13344,9562
13139,GA,2008,41738,45006,4024,4493,14891,12435
13139,GA,2012,43188,46971,4431,4868,16127,14196
13141,GA,1992,776,835,2018,2539,,
13141,GA,1996,930,800,2425,2577,,
13141,GA,2000,1092,782,2857,2587,48,
13141,GA,2004,1088,827,2777,2493,,
13141,GA,2008,1199,837,2961,2475,,
13141,GA,2012,1104,814,2817,2353,,
13143,GA,1992,7013,7940,379,498,,
13143,GA,1996,7580,8473,384,494,,
13143,GA,2000,8250,9048,409,511,,92
13143,GA,2004,8801,9657,479,537,,126
13143,GA,2008,9217,9945,501,529,,
13143,GA,2012,9247,10097,465,527,197,212
13145,GA,1992,4889,5179,1404,1599,,
13145,GA,1996,6012,6294,1479,1734,,
13145,GA,2000,6695,6950,1481,1765,153,
13145,GA,2004,7635,7920,1720,1872,234,
13145,GA,2008,8759,9106,1882,2005,341,435
13145,GA,2012,9438,9779,2050,2122,448,523
13147,GA,1992,5838,6444,1101,1385,,
13147,GA,1996,6207,6766,1238,1458,,
13147,GA,2000,6681,7191,1403,1581,129,
13147,GA,2004,6890,7426,1516,1607,217,189
13147,GA,2008,7203,7756,1599,1665,300,254
13147,GA,2012,7438,7880,1720,1720,371,333
13149,GA,1992,2676,2804,318,399,,
13149,GA,1996,2968,3106,332,418,,
13149,GA,2000,3266,3418,361,449,47,
13149,GA,2004,3378,3567,356,422,,
13149,GA,2008,3590,3710,406,486,,
13149,GA,2012,3606,3746,434,465,,103
13151,GA,1992,20103,21154,2294,2662,,
13151,GA,1996,26163,27497,3504,4062,,
13151,GA,2000,33357,35119,5364,6229,1626,1821
13151,GA,2004,37767,40171,10998,13576,3333,3523
13151,GA,2008,37785,40364,18807,24047,4974,5638
13151,GA,2012,37915,40784,22853,29213,5978,6860
13153,GA,1992,24584,25394,5703,6913,880,1206
13153,GA,1996,25953,26898,6628,8131,1224,1607
13153,GA,2000,27286,28134,7803,9542,1784,2056
13153,GA,2004,29067,30402,9296,11525,2720,3017
13153,GA,2008,30537,32171,10767,13522,3633,3959
13153,GA,2012,32494,33853,12844,15959,4429,4748
13155,GA,1992,2103,2428,635,836,,
13155,GA,1996,2282,2578,636,838,,
13155,GA,2000,2426,2695,665,854,,
13155,GA,2004,2349,2624,708,831,82,57
13155,GA,2008,2519,2650,928,836,,
13155,GA,2012,2522,2585,1034,889,,
13157,GA,1992,9883,10410,992,978,,
13157,GA,1996,11218,11820,1080,1039,,
13157,GA,2000,12795,13448,1197,1121,606,423
13157,GA,2004,14694,15427,1344,1207,836,735
13157,GA,2008,17774,18651,1547,1434,1401,1324
13157,GA,2012,18131,19113,1565,1454,1533,1562
13159,GA,1992,2062,2203,822,1006,,
13159,GA,1996,2407,2532,833,1040,,
13159,GA,2000,2877,2991,906,1129,,
13159,GA,2004,3267,3377,927,1097,,
13159,GA,2008,3654,3705,983,1191,188,
13159,GA,2012,3629,3789,985,1155,210,
13161,GA,1992,3389,3689,518,629,,
13161,GA,1996,3469,3786,534,654,,
13161,GA,2000,3445,3764,545,703,306,147
13161,GA,2004,3574,3924,603,724,392,231
13161,GA,2008,3791,4134,660,796,486,329
13161,GA,2012,3892,4223,707,832,553,387
13163,GA,1992,2660,3064,2458,3421,,
13163,GA,1996,2667,3008,2582,3500,,
13163,GA,2000,2582,2878,2666,3528,,
13163,GA,2004,2616,2802,2694,3463,,
13163,GA,2008,2615,2757,2816,3550,245,
13163,GA,2012,2632,2746,2713,3453,264,
13165,GA,1992,1780,1904,880,1216,,
13165,GA,1996,1761,1901,876,1237,,
13165,GA,2000,1704,1827,881,1248,133,
13165,GA,2004,1679,1802,878,1284,153,81
13165,GA,2008,1619,1757,853,1314,159,91
13165,GA,2012,1931,1796,1405,1293,262,104
13167,GA,1992,1852,2186,678,937,,
13167,GA,1996,1877,2165,700,992,,
13167,GA,2000,1835,2068,746,1018,,
13167,GA,2004,2333,2158,1265,1032,,
13167,GA,2008,2701,2171,1619,1036,,
13167,GA,2012,2763,2169,1567,988,,
13169,GA,1992,5419,5729,1580,1995,,
13169,GA,1996,5740,6081,1626,2055,,
13169,GA,2000,6059,6444,1727,2175,100,
13169,GA,2004,6886,7264,1980,2477,145,169
13169,GA,2008,7242,7788,2280,2647,,
13169,GA,2012,7425,7918,2303,2758,211,
13171,GA,1992,3136,3469,1252,1583,,
13171,GA,1996,3434,3703,1272,1644,,
13171,GA,2000,3894,4092,1390,1800,,86
13171,GA,2004,4054,4228,1503,1845,,103
13171,GA,2008,4381,4537,1674,1984,129,125
13171,GA,2012,4404,4653,1679,2079,147,167
13173,GA,1992,1437,1555,412,516,,
13173,GA,1996,1695,1783,528,565,,
13173,GA,2000,1843,1884,621,591,,
13173,GA,2004,1955,2038,664,660,,
13173,GA,2008,2350,2419,766,794,167,149
13173,GA,2012,2715,2676,900,882,222,227
13175,GA,1992,9501,10378,3639,4726,,
13175,GA,1996,9930,10865,3999,5182,,
13175,GA,2000,10074,10986,4337,5566,342,308
13175,GA,2004,10318,11243,4621,5943,420,
13175,GA,2008,10503,11465,4967,6416,513,453
13175,GA,2012,10452,11534,5047,6578,601,547
13177,GA,1992,4529,4746,1165,931,,
13177,GA,1996,5615,5911,1292,1060,,
13177,GA,2000,6608,6908,1426,1178,,
13177,GA,2004,7014,7255,1599,1334,,
13177,GA,2008,7402,7729,1844,1631,361,387
13177,GA,2012,7483,7819,2049,1876,467,479
13179,GA,1992,11803,8676,7536,6360,1654,1579
13179,GA,1996,11343,8921,7819,7219,1796,1898
13179,GA,2000,10607,8646,8264,7870,2059,2091
13179,GA,2004,10222,9145,8391,8554,2411,2369
13179,GA,2008,9587,9758,8005,8993,2135,2611
13179,GA,2012,10779,9820,8435,9066,3057,3182
13181,GA,1992,1722,1851,841,989,,
13181,GA,1996,1889,1994,861,1026,,
13181,GA,2000,1978,2084,889,1074,,
13181,GA,2004,2044,2090,889,1024,,
13181,GA,2008,2056,2117,865,1019,,
13181,GA,2012,2060,2079,827,1011,,
13183,GA,1992,1787,1749,447,484,88,
13183,GA,1996,2186,2086,564,631,164,
13183,GA,2000,2325,2212,661,771,334,257
13183,GA,2004,2478,2525,782,906,421,373
13183,GA,2008,2698,2782,996,1120,503,455
13183,GA,2012,3451,3429,1329,1363,703,716
13185,GA,1992,18617,18661,7118,8370,667,693
13185,GA,1996,20595,20152,8326,9679,972,993
13185,GA,2000,21161,20589,9341,10682,1374,1309
13185,GA,2004,21277,21501,9758,11492,1829,1677
13185,GA,2008,22365,22867,11082,12957,2202,2122
13185,GA,2012,23434,24071,13058,14566,2733,2608
13187,GA,1992,5106,5374,99,79,,
13187,GA,1996,5797,6116,96,87,,
13187,GA,2000,6862,7253,110,104,,
13187,GA,2004,8126,8600,129,116,457,411
13187,GA,2008,9798,10175,149,95,526,506
13187,GA,2012,10391,10892,218,146,586,564
13189,GA,1992,4428,4992,1936,2698,,
13189,GA,1996,4488,5016,2012,2792,,
13189,GA,2000,4487,5000,2109,2911,128,125
13189,GA,2004,4371,4971,2229,2962,152,144
13189,GA,2008,4446,5005,2435,3160,,160
13189,GA,2012,4351,4956,2525,3316,,200
13191,GA,1992,1894,1938,1050,1341,,
13191,GA,1996,2154,2188,1076,1369,,
13191,GA,2000,2467,2498,1146,1433,,54
13191,GA,2004,2748,2866,1342,1655,68,73
13191,GA,2008,3218,3381,1642,1895,92,108
13191,GA,2012,3412,3522,1671,1952,117,120
13193,GA,1992,1868,2022,2043,2747,,
13193,GA,1996,1978,2019,2344,2875,,
13193,GA,2000,1981,1938,2629,2931,200,
13193,GA,2004,2007,1901,2892,3050,241,
13193,GA,2008,2052,1842,3257,3079,334,152
13193,GA,2012,2145,1794,3569,2883,366,182
13195,GA,1992,6858,7392,569,681,,
13195,GA,1996,7504,8028,612,734,,
13195,GA,2000,8034,8541,651,776,207,189
13195,GA,2004,8379,8902,692,816,262,265
13195,GA,2008,8668,9188,706,865,321,339
13195,GA,2012,8841,9331,823,934,425,419
13197,GA,1992,1204,1277,619,839,,
13197,GA,1996,1404,1487,660,901,,
13197,GA,2000,1508,1582,680,904,220,83
13197,GA,2004,1604,1698,748,933,255,117
13197,GA,2008,1819,1880,836,1031,261,140
13197,GA,2012,1972,2024,892,1083,314,185
13199,GA,1992,4375,4913,2673,3399,,
13199,GA,1996,4450,4970,2648,3390,,
13199,GA,2000,4522,5021,2682,3426,119,
13199,GA,2004,4578,5026,2682,3497,157,
13199,GA,2008,4794,5166,2708,3421,212,
13199,GA,2012,4716,5035,2522,3272,234,
13201,GA,1992,1578,1798,418,606,,
